,label,text
94,0,[житель новосибирск предъявить обвинение убийство девушекпо данные следствие мужчина течение семь знакомиться девушка улица увозить безлюдный место убивать новосибирский область предъявить окончательный обвинение местный житель подозревать ранее убийство девушка сообщать россия мужчина течение семь выбирать свой жертва улица город знакомиться девушка предлагать вместе провести время затем увозить машина безлюдный место убивать тело весь девушка расчленять останки прятать разный место новосибирск девушка быть возраст год задержать предполагать маньяк удаться только апрель год вина совершение убийство подозревать признать время ранее обвинять давать признательный показание совершение весь инкриминировать преступление быть провести психологопсихиатрический экспертиза согласно который мужчина оказаться психически здоровый сообщить прессслужба следственный комитет рассказать следователь чтобы узнать личность серийный убийца база днклаборатория новосибирский область генотип сравниваться биологический образец несколько тысяча мужчина лишь год быть установить совпадение генотип биологический образец мужчина ранее проверяться правоохранительный орган причастность совершение аналогичный преступление ход отработка различный версия общий частное характер личность серийный убийца причастность совершение преступление быть проверить более пять тысяча мужчина допросить свыше восемь тысяча свидетель провести более экспертиза уточнить следственный комитет ближний время обвинять защитник начать знакомиться материал уголовный дело после полный ознакомление участник уголовный судопроизводство материал дело быть направить решение вопрос утверждение обвинительный заключение последующий передача рассмотрение существо]
95,0,[коттедж сельский чиновница новый москва украсть шуба бриллиант преступник проникнуть трёхэтажный глава посёлок вороновский похитить ценность пять миллион рубль стать известно лайф преступник пробраться территория особняк деревня безобразовый сломать замок калитка после это вор отжать стекло первое этаж проникнуть женщина обнаружить пропажа ювелирный изделие три точный перечень похитить драгоценность устанавливаться предварительный подсчёт сумма ущерб составить около пять миллион рубль сейчас факт кража полиция возбудить уголовный дело розыск преступник продолжаться ранее лада войтешонка занимать должность глава управление город троицк сообщить чиновница похитить золотой украшение бриллиант также шуба соболь норка принадлежать новость происшествие ограбление новаямосква]
96,0,[мисс италия который облить кислота бывший пусть увидеть натворилнападение мисс италия джессика нотаро произойти январь год девушка быть госпитализировать крайне тяжёлый состояние быть сильный ожог лицо также врач опасаться зрение пострадать предварительный данные нападение джессика совершить бывший парень который неоднократно угрожать девушка пока молодая человек продолжаться джессика решиться рассказать жить после тот страшный]
97,0,[подмосковье мужчина убить приятель изз донат балашихинский городской подмосковье санкционировать арест мехман гаджиагаев обвинять убийство согласно материал дело год он приехать знакомый который собираться найти работа подмосковьен первое время гаджиагаев ссудить деньга спустя несколько месяц гость работа найти продолжать занимать время время гаджиагаев несколько тысяча рубль мехман вызвать друг откровенный разговор выясниться пока работа бездельник играть компьютерный игра почти деньга друг гаджиагаев спустить донат золото покупка эксклюзивный модель танк улучшение обозлиться гаджиагаев потребовать приятель убираться вернуть деньга отказаться завязаться драка результат который геймер получить травма несовместимый жизнь новость убийство подмосковье происшествие]
98,0,[лидер новый россия никита исаев вызвать навальный дебатылидер движение новый россия никита исаев комментировать ответный реакция герой фильм алексей навальный димона вид решение подача оппозиционер заявить данный метод быть только рука самый навальный свой сторона исаев заявить желание поучаствовать открытый дебаты метод подача навальный наш уважаемый предприниматель усманов елисеев кажется стратегически верный более тот даже чистый победа условный басманный суд наш олигарх навальный дать только отрицательный очки имидж фигурант нашуметь фильм стратегия власть сдерживание навальный также оказаться минус хороший решение этот ситуация быть открытый выступление дебаты сам оппозиционер нужно бить конструктив возможный фейка коррупционный расследование показывать исключительно заказной характер этот работа чтобы видеть именно молодая интернетаудитория усманов елисеев это делать очевидно быть смочь поэтому вызывать алексей быть заявить исаев политика дебаты навальный коррупция власть новость]
99,0,[мэрия москва признать переборщить реагентаминарушение зарегистрировать весь округа столица дворник жалеть химикат буквально засыпать двор мэрия москва начало проверка факт превышение норма реагент двор улица столица данные этот зимний период обратить внимание проблема прийтись после тот жалоба житель столица превысить десятка тысяча просьба быть зарегистрировать сайт правительство москва нарушение использование реагент зарегистрировать весь округа столица дворник жалеть химикат буквально засыпать двор помимо это зафиксировать нарушение условие хранение реагент также дворник умудряться засыпать противогололёдный средство газон парковый зона привести гибель растение порча газон частность речь идти сотрудник жилищник ряд сотрудник районный управа который следить расходование реагент самый засыпать стать восточный юговосточный югозападный административный округа мэрия назначить внутренний служебный проверка отношение весь чиновник работник попасться баловство реагент]
100,0,[ледяной глыба упасть крыша дом голова петербуржцаутром пятница мариинский больница доставить летний петербуржец травма голов предварительный информация мужчина голова упасть ледяной глыба крыша дом невский проспектеть данный момент пострадавший находиться приёмный отделение медучреждение ждать врач который должный наложить напомнить накануне петербург пройти сильный снегопад пятница связь солнечный погода крыша образоваться большой количество наледь сообщить прессслужба администрация центральный район уборка кровля коммунальщик приступить накануне вечером изз сложный метеоусловия крыша район большой тысяча здание банка принадлежать частный компания идея должный следить свой состояние данный момент кровля чиститься только звонить дежурный служба кровельщик состояние девять утро выйти центральный район чистить один очередь конечно убираться магистраль невский проспект суворовский лиговский работа идти здание подведомственный организация обслуживать работа очистка сейчас вестись сообщить администрация происшествие несчастныеслучай]
101,0,[екатеринбург пытаться опознать владелец отрезать голов золотой коронкестрашный находка обнаружить бездомный голова быть завернуть чёрный мусорный пакетвчера неподалёку жилой дом расположить улица ереванский железнодорожный район город местный житель обнаружить отрезать голова человек отрезать часть тело принадлежать мужчина возраст быть тщательно замотать чёрный мусорный пакет данные лайф никакой особый принять кроме золотой коронка верхний челюсть сейчас пытаться установить личность погибший действительно вчера поступить сообщение местный житель который обнаружить человеческий голова слово обратиться голова обнаружить куст возле дом железнодорожный район данный момент сотрудник полиция совместно коллега следственный комитет пытаться установить личность погибший также обстоятельство который предшествовать страшный находка прокомментировать лайф прессслужба россия свердловский область данный момент факт произойти железнодорожный следственный отдел возбудить расследоваться уголовный дело часть статья убийство рамка дело назначить необходимый судебномедицинский экспертиза вестись опрос гражданин микрорайон делать возможный чтобы установить личность подозревать раскрыть преступление горячее след расследование использоваться новый специализировать техника сообщить лайф александр шульга старший помощник руководитель следственный управление россия свердловский область]
102,0,[опубликовать фото место столкновение поезд школьный автобус омский распоряжение лайф оказаться один фотография место дорожный авария участие школьный автобус железнодорожный переезд нововаршавский район омский область предварительный данные результат столкновение грузовой состав автомобиль погибнуть один человек трое пострадать настоящее время место авария работать экстренный служба обстоятельство происшествие устанавливаться новость регион омскаяобласть]
103,0,[парка горький объявить угроза взрыв изз два пакет фекалиямисотрудник правоохранительный орган сейчас разыскивать человек который оставить мешок видный место центр столица курьёзный случай произойти парк горький москва тоннель найти подозрительный пакет очевидец решить вызвать место полицейский место приехать сотрудник правоохранительный орган сапёр проверить подозрительный пакет выяснить быть фекалия сейчас полиция разыскивать шутник который положить пакет видный место центр столица]
104,0,[возбудить дело после столкновение поезд школьный автобус омский сотрудник следственный комитет возбудить уголовный дело факт авария железнодорожный перегон омский результат столкновение поезд школьный автобус погибнуть сотрудница школа водитель также пострадать несколько школьник результат авария погибнуть человек водитель газель каменский сотрудник школа михейкина дать факт возбудить уголовный дело статья оказание услуга отвечать требование безопасность жизнь здоровье потребитель повлечь неосторожность смерть два место работать следователикриминалист уточнить прессслужба омский область отметить предварительный данные авария произойти вина водитель школьный автобус который выехать железнодорожный переезд запрещать сигнал светофор новость регион омскаяобласть]
105,0,[число пострадавший авария микроавтобус ленобласть вырасти человекпопать гражданин ближний зарубежье предположительно рабочий задействовать строительство автодорога прокуратура тосненский район взять контроль проведение проверка факт участие пострадавший сообщать прессслужба прокуратура ленинградский область предварительный данные водитель микроавтобус фордтранзит связь сложный дорожный условие справиться управление выехать встречный полоса совершить столкновение грузовой автомобиль марка камаз полуприцеп микроавтобус находиться гражданин ближний зарубежье предположительно рабочий задействовать строительство автодорога результат пятеро гражданин получить тяжёлый повреждение одиннадцать повреждение лёгкий средний степень тяжесть рассказать прокуратура видео роман фёдоров пострадавший быть доставить тосненский настоящее время оказываться медицинский помощь решаться вопрос эвакуация несколько человек вертолёт ленинградский областной больница обстоятельство сведение пострадавший виновный лицо уточняться проверка находиться контроль тосненский городской прокуратура сообщаться ранее апрель около километр автодорога павлово любань оредёжа луга ленинградский область произойти дорожнотранспортный происшествие первоначально сообщаться пострадавший]
106,0,[икона век похитить время богослужение храм центр москва полицейский разыскивать неизвестный который похитить древний икона храм пимен великое новый воротник центр столица сообщать новость предположительно речь идти икона усекновение глава иоанн креститель который датироваться конец век известно реликвия храниться киот кража произойти время служба сразу после факт кража возбудить уголовный дело новость происшествие москва икона]
107,0,[соцработник унизить душевнобольной спросить почему покончить собойва адрес министерство труд пенсия великобритания поступить обвинение оскорбление женщина который местный чиновник спросить почему покончить себя девушка душевный расстройство летний элиса кирби рассказать следствие этот вопрос задать рамка оценка пособие инвалидность рассказывать свой предыдущий опыт получение пособие когда чиновник который беседовать задать этот вопрос февраль слово девушка такой вопрос быть уместный психиатрический оценка время обсуждение возможность получение пособие произойти девушка написать свой твиттер время оформление пособие я спросить почему покончить себя ничто новое чиновник часто задавать подобный вопрос твит элиса разойтись весь британия оказаться многие переживать подобный опыт общение чиновник один пережить посттравматический стрессовый расстройство человек рассказать он спросить причина неудача попытка покончить себя один расспрашивать какой способ убить себя если захотеть покончить жизнь самоубийство элиса кирби волна общественный негодование дошлый правительство великобритания представитель министерство труд заявить поддержка человек психический расстройство являться приоритетный государство поэтому ежегодно выделяться более миллиард фунт кроме тот рассказать сотрудник проходить специальный подготовка число курс общение душевнобольной пациент элиса кирби принимать участие судебный разбирательство повод это инцидент кроме тот получить пособие меньший сумма несмотря есть физический инвалидность состояние ухудшаться]
108,0,[легендарный дом профессор преображенский петербург выселить сауна дом мохов улица проживать профессор преображенский киноэкранизация роман собачий сердце выселить сауна прессслужба управление федеральный служба судебный пристав санктпетербург сообщить хозяин заведение платить аренда легендарный дом профессор преображенский мохов улица выселить сауна фото иск рсмстроить арбитражный обращаться комитет имущественный отношение компания заключить договор аренда помещение площадь более квадратный метровпокидать бизнесмен оставить след свой пребывание имущество быть вынести стена снять декоративный панель полый линолеум жилец дом остаться довольный ранее жаловаться оздоровительный центр популярный шумный нетрезвый компания сауна пристав суд выселение кино фильм михаилбулгак новость]
109,0,[арестовать подельница эксгубернатор марий дело дача взяткиобвинять мочь грозить срок свыше три посредничество взяточничество басманный поместить арест глава телеканал регион наталия кожанов месяц сутки июнь год дело дача взятка рубль эксгубернатор марий леонид маркелов сам кожанов заявить согласный обвинение отрицать передача взятка обналичивать сказать обвинять быть обычный гражданскоправовой сделка который предварительный следствие расцениваться преступление утверждать адвокат кожанов маркелов работать возглавлять коммерческий организация глава телеканал регион задержать апрель ранее сообщаться наталия кожанов стать плохо ход допрос прибыть место медик констатировать женщина повыситься давление обвинять просить домашний арест сообщить пережитое гипертонический криз напомнить бывший глава республика марий леонид маркелов обвинять совершение преступление предусмотренный россия получение взятка]
110,0,[москва пассажир метро взорваться телефон инцидент произойти станция бауманский столичный метро утром апрель поезд пассажир задымиться рюкзак вагон расступиться пассажир сбросить дымиться рюкзак видео место произойти редакция лайф прислать гражданский репортёр через приложение видно кадр видеозапись вагон затянуть дым мужчина станция вывести рюкзак вагон вынести место прибыть правоохранитель предположительно мужчина рюкзак замкнуть мобильный телефон начать дымить рассказать источник метро новость происшествие метро москва]
111,0,[женщина заявить полиция институт герцен изз смерть больной мужамосквичка светлана отметить врач обещать помочь супруг это провести курс платный лечение цена тысяча рубль летний жительница город долгопрудный светлана обратиться полиция после смерть муж который платно лечиться онкологический заболевание столичный институт герцен слово апрель год летний григорий почувствовать себя плохо обратиться городской больница помощь после провести обследование мужчина диагностировать онкологический заболевание кишечник также заболевание начать прогрессировать появиться метастазыпо совет врач городской больница супруга обратиться врач известный столичный онкологический институт герцен обратиться самый хороший институт герцен наш мнение справочный служба сообщить квота лечение мочь получить помощь отделение платный услуга принять доктор алексеев прислать весь пакет документ посмотреть заверить случай небезнадёжный сообщить смочь помочь это озвучить сумма размер тысяча сообщить онкологический больной иметь право бесплатный лечение после это заплатить деньга составить договор платный медицинский услуга муж положить обычный отделение рассказать лайф светлана неделя нахождение стационар мужчина провести курс химия поставить катетер провести операция попытка светлана уточнить почему никакой лечение производиться врач заверять показание спустя неделя вручить больной документ выпискеспустя несколько день григорий скончаться дом светлана обратиться полиция просьба узнать законность сбор денежный средство неоказание лечение онкобольной забрать число умереть никакой услуга лечение быть просто капельница ставить только обезболивать просто обнадёжить обещать провести ничто быть когда собирать тысяча чтобы хотя облегчить жизнь человек один получить через неделя тело совсем другой нравственный моральный преступление сотня врач помогать человек чтобы облегчить жизнь здесь человек только думать нажива сообщить светлана оказаться медик заставлять оплачивать лечение обратиться помощь онкобольной когда пациент обращаться институт срочный помощь заявлять место квота это рекомендовать обратиться отделение платный услуга институт каширский проезд отделение платный услуга институт больной заключать договор оказание медпомощь имя частный клиника после что брать плата лечить больной самый дело счёт фонд получить средство присваиваться участник преступный группа уголовный дело возбудить статья мошенничество крупный размер совершить состав организовать группа отношение неустановленный число руководитель мниой сотрудник частный клиника аскомёд]
112,0,[опубликовать список пострадавший авария микроавтобус ленобластидиагностировать травма голов грудь позвоночник таз сотрясение головной мозг многочисленный ушиб перелом травматический лайф публиковать список пострадавший авария микроавтобус камаз произойти пятница утром тосненский район ленинградский область число гражданин россия украина таджикистан узбекистан киргизия список пострадавший бейдулай год рождение гражданство бардий таджикистан яснинский украина матмурат узбекистан орозолий киргизия кануза аглый киргизия ашпары узбекистан мавлюд амон узбекистан кузуб гвоздик сулгун киргизия тоир узбекистан бакир швецов украина атабек хосиджон узбекистан ургаймынов киргизия пострадавший диагностировать травма голов грудь позвоночник таз сотрясение головной мозг многочисленный ушиб перелом травматический фото место авария прислать редакция гражданский корреспондент через приложение можно скачать сообщаться ранее апрель около километр автодорога павлово любань оредёжа луга ленинградский область произойти дорожнотранспортный происшествие первоначально сообщаться пострадавший авария поздний прокуратура ленобласть взять контроль проведение проверка факт участие пострадавший микроавтобус находиться основное гражданин ближний зарубежье предположительно рабочий задействовать строительство автодорога]
113,0,[петербуржец отказаться забирать пьяный сын детский больница утром пятница апрель детский городской больница доставить летний ученик один петербургский школа юный пациент быть признак алкогольный опьяненияисточник образовательный учреждение сообщить лайф мальчик прийти пьяный первое урок классный руководитель заметить необычный поведение ребёнок вызвать бригада скора помощь петербуржец отказаться забирать пьяный сын детский больница фото новостибашир алиев отец школьник уведомить мальчик сопровождение социальный педагог увезти больница папа это категорически отказаться забирать сынамужчина объяснить находиться дом больной пятилетний ребёнок ждать участковый педиатр кроме тот слово родитель если сотрудник школа иметь право увезти ученик больница мочь оттуда забратькак уточнить больница врач дождаться родитель отправить ребёнок центр медицинский социальный реабилитация ребёнок остаться попечение родитель цимбалин правоохранительный орган начать проверка алкоголизм пьянство происшествие семейныедрама конфликт врач]
114,0,[чаплин кража храм москва редкость идти человек сжечь совестисегодний стать известно храм пимен великое новый воротник центр столица время служба похитить икона век попытка украсть икона храм произойти сегодня москва столица бывать каждый неделя рассказать лайф член общественный палата публицист протоиерей всеволод чаплин приходиться постоянно храм следить чтобы ничто украсть это обычно специальный дежурный храм покушение чтобы чтоть стащить бывать несколько месяц москва иногда несколько неделя полностью защититься воришка нельзя каждый уголок храм дежурный поставить москва довольно часто происходить кража церковный кружка иногда книга икона пояснить чаплин протоиерей также добавить считать неизбежный последствие такой грех есть человек который такой кража специализироваться завидовать вечный участь этот человек если покаяться загладить тот сделать правило человек сжечь совесть человек неприглядный духовно лицемерить обманывать пытаться выдать себя благочестивый прихожанин иметь наигранный благочестие обманывать уметь притворно креститься молиться душа этот человек исказить изз обман лицемерие посягательство святыня вечный участь незавидный заключить всеволод чаплин сегодня стать известно московский храм пимен великое новый воротник похитить икона век кража предполагаться произойти время служба сразу после]
115,0,[петербуржец устоять нога после тот он рухнуть глыба лёд видео петербуржец который сегодня утром центр город крыша здание обрушиться ледяной глыба намеренный обращаться заявление полиция это сообщить лайф пострадавший падение лёд голова летний мужчина зафиксировать камера видеонаблюдение запись быть прислать редакция гражданский корреспондент через приложение можно скачать видео можно заметить проходить невский проспект петербуржец рухнуть глыба лёд скорее всего удар смягчить капюшон мужчина даже смочь удержаться нога пойти далёкий несколько метр пройти самостоятельно после что обратиться помощь напомнить накануне петербург пройти сильный снегопад пятница связь солнечный погода крыша образоваться большой количество наледь сообщить прессслужба администрация центральный район уборка кровля коммунальщик приступить накануне вечером изз сложный метеоусловия происшествие падение снег несчастныйслучать травма]
116,0,[порту хорватия прогреметь взрыв четыре человек получить ранение порту город сплит хорватия сообщать утрорать предварительный информация взрыв произойти время сварочный работа объект быть зафиксировать около отмечаться очевидец перепутать взрыв землетрясение место произойти работать несколько экипаж скора помощь здание оцепить правоохранитель новость вмиро взрыв хорватия аэропорт]
117,0,[гимназия петербург эвакуировать изз возгорание ёмкость газ стать известно лайф ученик академический гимназия фаддеев васильевский остров эвакуировать данные санктпетербург ленобласть туалет здание изз неосторожный обращение загореться баллончик газомпо предварительный информация происшествие случиться когда школьник пытаться расплавить олово пострадавший видео место событие редакция прислать гражданский корреспондент через приложение можно скачать некоторые сведение гимназия учиться подросток получить тяжёлый травма взрыв проспект ким взрыв эвакуация новость происшествие]
118,0,[арестовать эксглава марий леонид маркелов москва удовлетворить ходатайство следствие арестовать эксглава марий полтора месяц дело получение взятка леонид маркелов пробыть стража июнь год арестовать месяц эксглава марий леонид маркелов фото новость маркелов свой вина заседание признать просить домашний арест напомнить против бывший глава республика несколько человек главный управление расследование особо важный возбудить уголовный дело открыто статья получение взятка дача взятка посредничество взяточничество новость суд марийэла леонидмаркел москва]
